ID	Type	Generation	Formula	InChIKey	SMILES
pkc0007228	Predicted	2	C25H35O22P	OEGFOMWUCMXUMJ-POPGUKLHSA-N	C=C(OC[C@H]1O[C@H](OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007229	Predicted	2	C16H25O15P	IIJCETMVNRRBDS-ITIWOKQXSA-N	C=C(OC1CC(C(O)O)=CC(OP(=O)(O)O)C1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O
pkc0007230	Predicted	2	C40H43O28P	KYCOJMJQDCTRAM-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC2C(OC(=O)C3=CC(OP(=O)(O)O)C(OC4C=C(C(=O)O)CC(OC(=C)C(=O)O)C4O)C(OC(=C)C(=O)O)C3)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0007231	Predicted	2	C17H16O10	QUBVXNYXAYIWHQ-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC2C(O)=C(C(=O)O)C=CC2O)C=CC1O)C(=O)O
pkc0007232	Predicted	2	C28H40O2	FBIQSSAHGKBQHJ-UHFFFAOYSA-N	C=C(C=CC(C)C1(O)CCC2C3=CC=C4CC(=O)CCC4(C)C3CCC21C)C(C)C
pkc0007233	Predicted	2	C24H31O24P3	FIBWGYSZKKNFMB-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC1CC(C(=O)O)=CC(OP(=O)(O)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0007234	Predicted	2	C40H46O37P4	DLOSENKCCGBNOC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC(=O)C(=C)OC2CC(C(=O)OC(=O)C(=C)OC3CC(C(=O)OC(=O)C(=C)OC4CC(C(=O)O)=CC(OP(=O)(O)O)C4O)=CC(OP(=O)(O)O)C3O)=CC(OP(=O)(O)O)C2O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0007235	Predicted	2	C10H8O5	QFXAEPLPRNREGL-UHFFFAOYSA-N	C=C(C=O)OC1C=C(C(=O)O)C=CC1=O
pkc0007236	Predicted	2	C14H24O8	PYQSIVADCJLOBR-UPHOYLKASA-N	C=C(C)C(=O)OCCC(C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007237	Predicted	2	C58H94O3	VIFPFDQDULSTHO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)COCC(C)C(=C)CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3
pkc0007238	Predicted	2	C17H18N2O8	YJSXNCYTOQNAFZ-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)OC1(O)C=C(C(=O)O)C=CC1N
pkc0007239	Predicted	2	C20H24O17P2	ULTDMIIIMUPFQW-UHFFFAOYSA-N	C=C(C=O)OC1CC(C(=O)OP(=O)(O)OC2C=C(C(=O)O)CC(OC(=C)C=O)C2O)=CC(OP(=O)(O)O)C1O
pkc0007240	Predicted	2	C20H18O12	QJUQOXKKAPABBJ-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC(=O)C(=C)OC2C=C(C(=O)O)C(O)=CC2O)C=CC1O)C(=O)O
pkc0007241	Predicted	2	C56H90O3	VVLPPORWKKHZBR-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(OC2CCC4(C)C5=C(C(O)CC4C2)C2CCC(C(C)CCC(=C)C(C)C)C2(C)CC5)CC1CC3O)C(C)C
pkc0007242	Predicted	2	C40H46O37P4	PIYOVASWTPXPNN-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC3CC(C(=O)O)=CC(OP(=O)(O)O)C3O)C2O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0007243	Predicted	2	C24H38O5	RLSXLGGEFRDNAQ-UHFFFAOYSA-N	C=CC(C)(OC(C)=O)C(CC=C(C)C)OC(CC=C(C)C)C(C)(C=C)OC(C)=O
pkc0007244	Predicted	2	C13H12O8	JQXLSEDJTJRQFL-UHFFFAOYSA-N	C=C(O)C(=O)OC1C=CC(C(=O)O)=CC1OC(=C)C(=O)O
pkc0007245	Predicted	2	C34H52O7	TYTRVRNUPGDOLN-CQGRWQSCSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(O[C@]5(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0007246	Predicted	2	C28H42O3	SAAHJUHEHJPAOW-UHFFFAOYSA-N	CC(C=CC(=CO)C(C)(C)O)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
pkc0007247	Predicted	2	C10H15O11P	MBWMMHSUADRJIH-UHFFFAOYSA-N	C=C(OC1C(O)C(C(O)O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0007248	Predicted	2	C34H52O7	SZUGXYOWFGAKEX-XZLWSLGUSA-N	C=C(C=CC(C)C1CCC2C3=CC(O)=C4CC(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0007249	Predicted	2	C34H56O7	AETQPFAUIINMJP-VTWFXINFSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007250	Predicted	2	C40H43O28P	RSMRADRQDZYASC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC2C(OC3C(OC4C(OP(=O)(O)O)C=C(C(=O)O)CC4OC(=C)C(=O)O)C=C(C(=O)O)CC3OC(=C)C(=O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0007251	Predicted	2	C6H7O7P	BJRAIEPMXLBKIJ-UHFFFAOYSA-N	C=C(C=O)OP(=O)(O)OC(=C)C(=O)O
pkc0007252	Predicted	2	C13H12O9	OCYYFZQAYZQOBE-UHFFFAOYSA-N	C=C(OC(=O)C1=C(O)C(OC(=C)C(=O)O)C(O)C=C1)C(=O)O
pkc0007253	Predicted	2	C32H54O13	DKQCATXUUTVPNJ-SSQKLBIASA-N	C=CC(C)(O)CCC(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@@H](OC(CCC(C)(O)C=C)C(=C)C)O[C@H](CO)[C@H]2O)[C@H]1O)C(=C)C
pkc0007254	Predicted	2	C56H86O3	OLHGTXRMRGQKSO-UHFFFAOYSA-N	C=C(CCC(C)(O)C1CCC2C3=CC=C4CC(OC5CCC6(C)C(=CC=C7C6CCC6(C)C7CCC6C(C)(O)CCC(=C)C(C)C)C5)CCC4(C)C3CCC21C)C(C)C
pkc0007255	Predicted	2	C17H18N2O9	XRSNTTFKGRUXKN-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C(OC2C=C(C(=O)O)C(O)=CC2N)=CC1N)C(=O)O
pkc0007256	Predicted	2	C56H90O3	SMAWSRVILDZPLP-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)CC2C3=CCC4CC(OC5CCC6(C)C(CC=C7C6CCC6(C)C7CC(O)C6C(C)CCC(=C)C(C)C)C5)CCC4(C)C3CCC21C)C(C)C
pkc0007257	Predicted	2	C13H12O9	VXUQYEBPUJIXER-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=C(O)C1OC(=C)C(=O)O)C(=O)O
pkc0007258	Predicted	2	C28H46O3	BKLYVBPUAKXHOD-UHFFFAOYSA-N	C=C(CCC(C)C1(O)CCC2C3=C(CC(O)C21C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0007259	Predicted	2	C35H58O7	PVDCBSZJEASBLV-RLDVQYNISA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](C(O)O)[C@@H](O)[C@H](O)[C@H]2O)C(C)C1CC3)C(C)C
pkc0007260	Predicted	2	C40H45O34P3	IJZCHEKKGZIANY-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OC(=O)C(=C)OC3CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC4CC(C(=O)O)=CC(OP(=O)(O)O)C4O)C3O)C2O)C1O)C(=O)O
pkc0007261	Predicted	2	C56H90O3	JOBUTXPQRCFSDX-UHFFFAOYSA-N	C=C(CCC(CO)C1CCC2C3=C(CCC21C)C1(C)CCC(OC2CCC4(C)C5=C(CCC4C2)C2CCC(C(CO)CCC(=C)C(C)C)C2(C)CC5)CC1CC3)C(C)C
pkc0007262	Predicted	2	C28H42O3	VQLDRXFPPHPEJQ-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2(O)C3=CC=C4CC(O)CC(O)C4(C)C3CCC12C)C(C)C
pkc0007263	Predicted	2	C68H66N8O9	GDIDBUGRGFOZAB-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(c(O)c5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC(=O)CCc1c(C)c2cc5nc(cc6[nH]c(cc7nc(c(O)c1[nH]2)C(CCC(=O)O)=C7C)c(C)c6C=C)C(C)=C5C=C)=C4C)c(C)c3C=C
pkc0007264	Predicted	2	C32H38O21	HBDOZXKSONCYDX-LWDKXLSHSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC1OC(=O)C(=C)OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC1O)C(=O)O
pkc0007265	Predicted	2	C28H44O	UYLVXFWYWGERTH-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CCCCC4(CO)C3CCC21C)C(C)C
pkc0007266	Predicted	2	C56H90O3	CTNNUMKGDRBVQZ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(OC56CCC7(C)C(CCC7C(C)CCC(=C)C(C)C)C5=CCC5CC(O)CCC56C)CCC4(C)C3(O)CCC21C)C(C)C
pkc0007267	Predicted	2	C28H46O3	RKWNVNRBSIVHQF-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(C(O)CC21C)C1(C)CCC(O)C(O)C1CC3)C(C)C
pkc0007268	Predicted	2	C16H18O11	GNHCBKXPRZIIHK-PKNCZKGWSA-N	C=C(OC1C=C(C(=O)O)C=CC1=O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007269	Predicted	2	C40H46O37P4	NJSSVDFOTIRMIP-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC2C(OP(=O)(O)OC3C(OP(=O)(O)OC4C(OP(=O)(O)O)C=C(C(=O)O)CC4OC(=C)C(=O)O)C=C(C(=O)O)CC3OC(=C)C(=O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0007270	Predicted	2	C23H32O22P2	WHZXECDMEZJLGN-UFRSOLQASA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007271	Predicted	2	C23H26O21P2	IDMTWPDVGKNKNL-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)=CC(OP(=O)(O)O)C1OC(=C)C(=O)O)C(=O)O
pkc0007272	Predicted	2	C22H31NO15	MYELSXKHABDTII-YKOSCDRISA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC1N)C(=O)O
pkc0007273	Predicted	2	C13H20O3	QYORNJVPRNSYID-UHFFFAOYSA-N	C=C1C(O)=CCC(C)(C)C12CC(O)C(C)O2
pkc0007274	Predicted	2	C10H14O	RPDIIOSMVGHNKJ-UHFFFAOYSA-N	C=CC(=C)CC(=O)C=C(C)C
pkc0007275	Predicted	2	C16H23O14P	WNLLPJSYHCENGT-LWGIIZCDSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O
pkc0007276	Predicted	2	C34H41O30P3	MJTKXPSMWBIOCS-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)OC1CC(C(=O)O)=CC(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O
pkc0007277	Predicted	2	C20H20N2O11	SBFUKTQVAWXKGV-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=C(OC2=CC(C(=O)O)=CC(OC(=C)C(=O)O)C2N)C1N)C(=O)O
pkc0007278	Predicted	2	C10H18O2	KXQPKTCNQWCPMI-UHFFFAOYSA-N	CC(C)C1CCC(C)(C=CO)O1
pkc0007279	Predicted	2	C37H44O35P4	RWYPDHWMQYGECV-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0007280	Predicted	2	C28H42O3	RAMPQFNEHKRFRI-UHFFFAOYSA-N	CC(C)C(C=CC(C)C1CC(O)C2C3=CC=C4CC(O)CCC4(C)C3CCC12C)=CO
pkc0007281	Predicted	2	C56H86O3	DBFVHCUYXWXKTN-UHFFFAOYSA-N	C=C(CCC(C)C1CC(O)C2C3=CC=C4CC(OC5CCC6(C)C(=CC=C7C6CCC6(C)C(C(C)CCC(=C)C(C)C)CC(O)C76)C5)CCC4(C)C3CCC12C)C(C)C
pkc0007282	Predicted	2	C28H46O3	ZBCLPHNTADQAOL-UHFFFAOYSA-N	C=C(CCC(CO)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)CO
pkc0007283	Predicted	2	C34H56O7	LOUKGUZZOCKTOO-JHGYBPIVSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)(C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007284	Predicted	2	C10H13NO6	UVTVQNZTVSNUPI-UHFFFAOYSA-N	C=C(OC1C=C(C(O)O)C(O)=CC1N)C(=O)O
pkc0007285	Predicted	2	C28H42O3	OFEDBOVKRZNDKU-UHFFFAOYSA-N	C=C(C=CC(C)C1(O)CCC2C3=CC=C4CC(O)CCC4(C)C3(O)CCC21C)C(C)C
pkc0007286	Predicted	2	C32H50O11	NCVCJDGKTIEOEJ-DMFDYLSJSA-N	C=CC(C)(CC=CC(=C)C)O[C@H]1O[C@H](CO[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2OC(C)(C=C)CC=CC(=C)C)[C@@H](O)[C@H](O)[C@H]1O
pkc0007287	Predicted	2	C20H24O20P2	LSVKPHCSIXFYLC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC2C(OC(=C)C(=O)O)CC(C(=O)O)=C(O)C2OP(=O)(O)O)C1O)C(=O)O
pkc0007288	Predicted	2	C29H46O2	GQIPJNRLYNMDHJ-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)CC2C3=C(CCC21C)C1(C)CCC(=O)C(C)C1CC3)C(C)C
pkc0007289	Predicted	2	C28H46O3	DNMHTUHVYSIVIP-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)CC2C3=CCC4(O)CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0007290	Predicted	2	C13H20O3	YNSSKFAMSVVVOF-UHFFFAOYSA-N	C=C1C=CCC(C)(C)C12CC(O)C(CO)O2
pkc0007291	Predicted	2	C40H44O31P2	IXWVGOHTLPXMKB-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)OC2C(OC3C(OP(=O)(O)O)C=C(C(=O)O)CC3OC(=C)C(=O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0007292	Predicted	2	C16H28O7	BQMARUPFGWQXDG-AAVRWANBSA-N	C=CC(C)=CCCC(C)(C)O[C@H]1O[C@H](CO)C(O)(O)[C@H](O)[C@H]1O
pkc0007293	Predicted	2	C7H14O3	AKLDMBXVOCIUGX-UHFFFAOYSA-N	C=CC(O)OCC(C)(C)O
pkc0007294	Predicted	2	C7H11O9P	UTGCJJKYQRLNSA-UHFFFAOYSA-N	O=C(O)C1=CC(O)(OP(=O)(O)O)C(O)C(O)C1
pkc0007295	Predicted	2	C28H46O3	XFQNDILXGNBCTH-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3C(O)CC21CO)C(C)C
pkc0007296	Predicted	2	C28H46O3	BSJCSXGKWJFEIP-UHFFFAOYSA-N	C=C(CCC(C)(O)C1(O)CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0007297	Predicted	2	C4H10	IJDNQMDRQITEOD-UHFFFAOYSA-N	CCCC
pkc0007298	Predicted	2	C20H34O3	IVIOMVPECVYJNJ-UHFFFAOYSA-N	CC(C)=CCCC(C)(C=CO)OC(C)(C=CO)CCC=C(C)C
pkc0007299	Predicted	2	C19H25O17P	AKZHVEMAAYIBEP-IAEULFRXSA-N	C=C(OP(=O)(O)OC1C=C(C(=O)O)CC(OC(=C)C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1O)C(=O)O
pkc0007300	Predicted	2	C20H24O20P2	FHUDNDKGJGZUHD-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC(=CO)C(=O)O)C2)C1O)C(=O)O
pkc0007301	Predicted	2	C23H32O22P2	KVMOILKJTIWXLR-UFRSOLQASA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O
pkc0007302	Predicted	2	C29H48O3	ROAQAHBKOJJFGH-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)CC2C3=C(CCC21C)C1(C)CC(O)C(O)C(C)C1CC3)C(C)C
pkc0007303	Predicted	2	C10H10O8	FVRXIMZPETVPQE-UHFFFAOYSA-N	O=C(O)C(=CO)OC1C(O)=C(C(=O)O)C=CC1O
pkc0007304	Predicted	2	C29H48O3	BXKPHVVPPRQJPU-UHFFFAOYSA-N	C=C(CCC(C)C1(O)CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3O)C(C)C
pkc0007305	Predicted	2	C26H38O3	YKCVURNFDVDAOA-UHFFFAOYSA-N	C=C1C=CCC(C)(COCC2(C)CC=CC(=C)C23CCC(C)O3)C12CCC(C)O2
pkc0007306	Predicted	2	C20H24O20P2	IJPUBHQXLXYMBZ-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OP(=O)(O)OC1(O)C=C(C(=O)O)CC(OC(=C)C(=O)O)C1O)C(=O)O
pkc0007307	Predicted	2	C80H86N8O17	QTZFKNBRRWAGQV-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC1OC(COC2C(OC(=O)CCc5c(C)c6cc7nc(cc8[nH]c(cc9nc(cc5[nH]6)C(CCC(=O)O)=C9C)c(C)c8C=C)C(C)=C7C=C)OC(CO)C(O)C2O)C(O)C(O)C1O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0007308	Predicted	2	C32H38O21	UASPWZIRISXMDS-LPQIEXCHSA-N	C=C(OC1C=C(C(=O)O)C=CC1O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OC(=O)C(=C)OC3C=C(C(=O)O)C=CC3O)[C@@H]2O)[C@H]1O
pkc0007309	Predicted	2	C34H34N4O6	BXSDHWTYSHWVJP-UHFFFAOYSA-N	C=CC1=C(C)C2=C(O)C3=NC(=CC4=NC(=CC5=C(CCC(=O)O)C(C)(O)C(=CC1=N2)N5)C(CCC(=O)O)=C4C)C(C)=C3C=C
pkc0007310	Predicted	2	C16H18O11	PXNGDZNSDLYDAQ-MJZXDRIMSA-N	C=C(OC1C=C(C(=O)O)C=CC1O)C(=O)O[C@H]1O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]1O
pkc0007311	Predicted	2	C28H46O3	ADAJZAXVOUSNCY-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CC(O)C21C)C1(CO)CCC(O)CC1CC3)C(C)C
pkc0007312	Predicted	2	C56H82O3	NIZCFJCMDUTHCO-UHFFFAOYSA-N	C=C(C=CC(C)C1C(OC2CC3C4=CC=C5CC(O)CCC5(C)C4CCC3(C)C2C(C)C=CC(=C)C(C)C)CC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0007313	Predicted	2	C28H46O3	XNCSHACPQMXPCB-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2C3=CCC4CC(O)(O)CCC4(C)C3CCC21C
pkc0007314	Predicted	2	C20H24O21P2	FQZYIFCZHXKUOY-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC2(OP(=O)(O)O)C=C(C(=O)O)CC(OC(=C)C(=O)O)C2O)=CC(O)(OP(=O)(O)O)C1O)C(=O)O
pkc0007315	Predicted	2	C40H44N4O10	YJPJGLVFVOEAAP-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CC(O)C(=O)OC1OC(CO)C(O)C(O)C1O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0007316	Predicted	2	C68H66N8O8	FMOUZEYXKMAMEB-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC(=O)CCc1c(C)c2cc5nc(cc6[nH]c(cc7nc(cc1[nH]2)C(CC(O)C(=O)O)=C7C)c(C)c6C=C)C(C)=C5C=C)=C4C)c(C)c3C=C
pkc0007317	Predicted	2	C16H28O8	XWSQBCIAKPIBJK-OPKOKZESSA-N	C=CC(C)(CC=CC(C)(C)O)O[C@]1(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0007318	Predicted	2	C28H46O3	FOQPMVVKASSWAQ-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)C(O)C2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0007319	Predicted	2	C16H28O8	XCUIEVKAAIXNJK-AVSPWHENSA-N	C=CC1(C)CCC(O)(C(C)(C)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O1
pkc0007320	Predicted	2	C3H7O7P	ACXQQEQMCWHFEE-UHFFFAOYSA-N	C=C(OP(=O)(O)O)C(O)(O)O
pkc0007321	Predicted	2	C28H46O	IPDYATSUSYUEHJ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CCCCC4(C)C3CCC21C)C(C)(C)O
pkc0007322	Predicted	2	C40H43O28P	JZTDQENSVBWMMT-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C2=CC(OC3C(OP(=O)(O)O)C=C(C(=O)OC4C=C(C(=O)O)CC(OC(=C)C(=O)O)C4O)CC3OC(=C)C(=O)O)C(O)C(OC(=C)C(=O)O)C2)C1O)C(=O)O
pkc0007323	Predicted	2	C26H28O16	MCYXFRSPADCCLM-BYZADDIRSA-N	C=C(OC1C=C(C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OC(=O)C3=CC(OC(=C)C(=O)O)C(O)C=C3)[C@@H]2O)C=CC1O)C(=O)O
pkc0007324	Predicted	2	C40H44N4O10	XHZOYBVIOZFULX-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(c(OC5OC(CO)C(O)C(O)C5O)c5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0007325	Predicted	2	C10H18O3	PGMQTXNGCVSVPW-UHFFFAOYSA-N	CC(C=CO)=CCC(O)C(C)(C)O
pkc0007326	Predicted	2	C22H31NO15	BHWJJKCMNXYYPY-JAXWAZTQSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)C=CC1N)C(=O)O
pkc0007327	Predicted	2	C28H46O3	AQOFJCPUQGOUOK-UHFFFAOYSA-N	C=C(CCC(C)C1(O)CCC2C3=C(CCC21C)C1(C)C(O)CC(O)CC1CC3)C(C)C
pkc0007328	Predicted	2	C20H34O5	VBKJDGVNEXAOKO-UHFFFAOYSA-N	C=CC(C)(CCC(O)C(=C)CO)OC(C)(C=C)CCC(O)C(=C)CO
pkc0007329	Predicted	2	C40H45O34P3	DCYWDOSDJSDHTJ-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C2=CC(OP(=O)(O)O)C(OC3C(OP(=O)(O)O)C=C(C(=O)O)CC3OC(=C)C(=O)O)C(OC(=C)C(=O)O)C2)C1OC1C(OP(=O)(O)O)C=C(C(=O)O)CC1OC(=C)C(=O)O)C(=O)O
pkc0007330	Predicted	2	C28H40O2	OHPRIQAROSRCTK-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(=O)CCC4(C)C3CC(O)C21C)C(C)C
pkc0007331	Predicted	2	C28H46O3	UAVSQSTWTWPOCY-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(CO)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3
pkc0007332	Predicted	2	C28H44O3	CIGIBAKYAVRSNV-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(O)C=C4CC(O)(O)CCC4(C)C3CCC21C)C(C)C
pkc0007333	Predicted	2	C18H28O21P2	MBXSVWJNRGFLHY-CTZMAMJUSA-N	C=C(OP(=O)(O)O[C@H]1O[C@H](COC[C@H]2O[C@H](OP(=O)(O)OC(=C)C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O
pkc0007334	Predicted	2	C10H18O4	RLDZMGRXIOQQLE-UHFFFAOYSA-N	C=CC(C)(O)C(O)(O)C=CC(C)(C)O
